Existing_Durability_Years,Tensile_Strength_MPa,Thermal_Resistance_C,Elasticity_Modulus_GPa,Hardness_Mohs,Corrosion_Resistance_Scale,Electrical_Conductivity_S/m,Density_g/cm^3,Mixture_Ratio_A_Percent,Mixture_Ratio_B_Percent,Mixture_Ratio_C_Percent
17.50670700185016,34.772619087061116,100.81745894462959,6.414040026780803,6.73363138093832,1.297812996184748,9.112206360729617,1.7574081096196728,26.993456456455043,32.50090118803031,40.50564235551463
8.75758729358961,46.11995436339565,213.71621637856003,5.621807505106032,1.8291760329504816,9.725968798872863,3.030007440711489,1.3733175975622514,5.228555879463237,23.08525365282813,71.68619046770863
18.71139189735895,74.95824153179232,244.73781322058403,8.039235964946595,2.2548901940955774,8.228673814963791,9.27597726055287,1.0732460674174373,11.96092706582453,59.75758288991824,28.281490044257225
5.9710971312175385,43.91622099020732,176.60237649974647,8.983703778269863,1.2919847592112075,1.675043558220485,6.192095227008591,1.0941883000067167,78.11858543282106,12.62875787908289,9.252656688096044
6.340356262699592,67.60245533652245,273.58365483459863,1.0181072842442935,2.4616782807566797,8.201510905680209,5.872132051132925,0.8979191606641099,48.604791374862145,48.11547695995191,3.2797316651859467
13.989860876671262,41.610253250432535,197.01356146091902,9.762642966555505,3.003197687864483,6.963696193093009,3.721688322363751,2.1690947024137106,37.70913064633398,33.86299309612727,28.427876257538752
12.64695432561534,77.08938562094451,156.51027116779346,4.097086632756234,7.216327859077283,9.15164147221823,9.573543745592039,2.0647123275733286,26.355477512337394,47.2165443552559,26.427978132406714
15.072576193286837,67.18652818948738,209.8890051739325,4.592146075049731,1.5869318249496316,5.12017553505387,4.363100085198733,2.2564386331915083,64.73726666200791,8.250121100659712,27.012612237332362
5.6516889253039695,97.86025705201395,281.10315353567137,4.309148803975142,7.18665858223046,5.530046166802911,6.380423773553149,1.9970433210835428,96.3122916701554,0.19548350984440785,3.492224820000183
8.903635533596379,39.3669294284813,236.48977311483483,8.599270449959985,4.648856262956741,8.535819808096278,6.407145154353392,1.0852362051997475,57.21134806238934,31.152806668076803,11.635845269533855
15.547170220684526,67.15048744106852,290.015870041095,7.631133750464528,2.2865835099143186,5.354090150673584,6.469594515047349,2.051130333665432,76.58002370974128,12.28931513034024,11.130661159918484
10.166023524888985,51.82067227444268,189.52385518016501,2.610198033353022,9.840962559534224,5.737311112422899,3.129823504456194,1.748348283611378,55.49320879795603,43.53669662697842,0.9700945750655322
9.56982009527226,72.88821340409737,231.69589840662425,4.672842001821465,5.538421198746515,3.1992299109635667,8.660940664218067,0.9847440206364083,7.455704938062553,4.669934232524957,87.87436082941251
17.29665444362369,44.22788783431448,225.6787241199236,1.0245405840581658,3.6476584977678486,3.9738026085771727,5.976675050995393,2.338707994329047,62.88710662848896,30.88487378965545,6.228019581855591
16.940945927595354,94.77747222315924,147.82463506782483,8.22801989112818,1.499546542948937,3.588835378446018,3.9456112608903986,2.3339390745238875,46.74991553765273,38.593578569556016,14.656505892791248
16.174864078936583,60.65452720053234,248.91510021658598,3.1265242859748374,3.828894796839421,1.4109689607999785,3.2905161597251906,1.8673691479350714,19.281041232894406,49.3894857654952,31.329473001610392
14.414381240112387,60.22399666001503,113.59833670358772,1.7471502126408016,6.5121060816287475,6.24730410784212,1.2254789359257001,1.5133900736499348,44.57966991201965,21.03690257080702,34.383427517173324
19.31607715825872,85.04275302098523,215.02483572851878,6.946920718160753,3.211956206987883,8.583863534581972,6.141400669301512,1.2044709754586567,29.539047691121304,24.711965746780386,45.74898656209832
5.315854936839647,93.52627887977565,135.602991674508,2.971860455544135,6.123173058639203,7.932813881483526,7.847813685069442,0.9659208936866328,71.08852489259039,10.513178088947814,18.3982970184618
7.28964649420167,64.57816334499813,137.6687118789428,5.941069153118354,3.5045031375599685,3.219270756091942,4.28241136315488,2.1701991481588623,1.5079245257458427,51.57934410086894,46.91273137338522
11.898324178190887,83.99024598194212,295.96630879241786,2.4508441384318256,1.4000898467397436,6.276787201149735,9.16504240505057,2.443480232358092,21.83726168144789,46.57481546097033,31.587922857581788
9.210347651844394,40.075867444477254,176.90413382268204,8.110975174881366,4.718496357120128,5.413875906867595,1.342802937728706,0.8238690746094803,17.000366597844724,56.90352397391554,26.096109428239732
9.400390151206453,47.66863778952566,203.92228729611656,9.83776172699069,4.2095825893916725,8.348985306474301,4.930104012521013,1.6149141878745752,37.16164097551222,32.41879182761608,30.419567196871707
19.704443989530134,78.50932195902787,233.02275726537025,1.96742852368206,3.2130114361297615,4.1813193079398765,6.460015490048099,0.9802608389167118,0.6613333810361953,62.914714079967275,36.42395253899652
5.6633072723906155,94.87229761918134,199.65818397266463,8.572713497851126,5.760746484034348,1.3293725596460526,5.739080702450557,1.5115163712306037,33.80594009260554,59.36703315421356,6.827026753180915
5.388468088090311,38.20461210653984,245.17528781433964,5.408105968699465,4.506605418899841,8.985482308182277,8.90599367012381,1.787041750742369,2.2029495411702467,49.50902340835502,48.28802705047473
19.027172831588572,39.40710355797839,105.20604493498634,1.4626977876787914,9.549509210182189,7.032523852738894,6.871931211251859,1.5294711224520743,37.89888805326878,26.121188310316334,35.97992363641488
7.401350614851237,98.26590660134316,235.34030931396111,5.691768355376745,6.591062110737317,2.636726142626002,8.267827996834715,0.8292799212345691,33.415984970002235,33.1350699720332,33.44894505796457
5.644659234467842,36.386545143877925,164.87869950385135,5.3373062730108,4.223387286358337,2.851337420586006,6.655046516151218,2.479336104932708,7.825434424478226,64.8936784129623,27.280887162559484
11.878179187026632,33.002712809881125,275.87281939253427,9.022717026380008,2.929030241010241,4.58379869462569,3.508010374428947,2.373867242665968,6.344098862723857,44.781375796757224,48.87452534051892
18.2283585553374,67.22280348099093,128.68158404574805,4.063526084834045,6.986114727799301,5.2874941045428825,2.7985795851954745,2.1130342831529503,27.527442000516285,50.015400137166694,22.457157862317022
9.590971062046306,45.70879246654751,106.12869280069286,7.81742949918915,9.28115847233516,3.9727012707049565,3.5646172948333406,1.4811575280549554,50.94750932570902,0.8417826736476943,48.210708000643294
18.983771757645695,50.833859737838665,112.19021889702981,2.190754090402219,6.644017996514633,5.641034063478329,4.14096362773771,1.9721333084190351,20.379325368894,45.5942237532349,34.026450877871106
17.97914229883734,73.25255853668148,204.43703281985614,4.496529273021003,8.464530183794258,9.032052251775571,8.285393987697914,2.0066062399807976,37.35752195841145,53.711389975027664,8.931088066560873
9.20626824215961,54.587250566645814,143.0497342482035,5.854229527847894,7.15805803988174,6.669646367316627,7.138266902627407,1.3784328900360867,76.19476624149036,20.556521022744498,3.2487127357651406
11.531587884358471,99.69579502637123,250.6355388519052,2.6337007476520427,9.52463354057633,4.325762350918454,8.285739407956443,0.8674670737307074,63.41474992406759,28.000132522580284,8.585117553352122
18.856071004067307,45.97547220530175,111.10520004963725,2.7799302680583344,4.664880154971948,8.74398772172317,9.25885032159601,1.8579346790632267,17.480949391629135,12.13870023107051,70.38035037730035
6.849301684185001,90.56927836090726,146.96577963384405,3.208067935440374,7.9545272334323265,7.261507458776627,8.166491872116227,2.4117423669671263,54.60404898535582,44.76438495971326,0.6315660549309049
5.928400047353292,91.26559385083337,266.0483242741003,7.685168019597816,5.582673718495935,6.343514634499119,9.626547990807545,2.0712383927712867,33.28321976140033,41.305595188406194,25.411185050193495
7.8307940232848825,60.6310479313185,109.128231785498,9.491418153202698,1.4454232044006552,5.648663490114971,9.503628251589515,1.1875785606715363,35.970983175417686,39.33475043820965,24.69426638637265
8.384319100302395,99.81354172653576,257.5225633678189,2.144397653702188,1.1193601622821943,1.7905334484501476,3.277521664139205,1.7448775124504154,19.077004873453866,28.494103862264954,52.428891264281184
7.690835195569592,49.79602099352672,122.35301184972877,5.931459461600625,4.826111185223264,6.336416238194032,3.983839886885294,1.4633650429025513,31.717053703225602,39.959319683867704,28.323626612906683
5.475681004987908,36.37446160612892,268.5518019056947,2.3239339739199654,6.939769514403531,4.584333502041007,5.794537364884037,1.7290509004009809,19.748652530735296,79.7328020142272,0.518545455037492
15.764883898761246,69.70364821560112,256.8084355988833,1.488302526830751,8.769452836477832,5.952961398067624,6.936407343420993,2.030901133771987,73.24563251879404,8.003183745339799,18.751183735866157
7.429279194074418,30.523024225309225,143.75116231574265,1.3551136511097728,1.2936084375337038,2.1165851876936674,4.7005861409072125,1.6274191628362518,55.099312299342586,32.092884020453866,12.807803680203563
11.830834391179069,63.1914628421695,180.39449110120057,4.860158348346192,9.476596911929759,8.07559800710523,7.898913382388245,2.350937644049999,23.362243922032384,34.84288073166998,41.79487534629763
6.8058253755406,88.57626539542949,191.60091207762162,4.827904833637264,8.962844607898997,5.607604417892536,6.356867447226359,1.9765949694508316,27.89239889495646,29.49796384931739,42.60963725572616
10.482771663157719,59.379495307825906,178.7553038096616,6.977731933438421,8.862554841381357,8.478375017388396,5.999115761859432,1.3989420304566937,5.804159201225012,93.97111291305214,0.22472788572285549
10.962014378231956,44.27946583236459,142.20632444675394,4.509385839721355,6.784028028653072,2.861310336579719,1.5394116780162386,1.8409675037567643,91.42031060815022,0.03335669910364015,8.54633269274614
18.694789636726146,47.89588853975428,145.23157402064822,3.0674477766056416,5.199922560978385,9.442757448598648,1.7960128642266326,1.57414042730708,69.72746701491351,10.225195072069788,20.047337913016698
15.579751333204692,93.96657591577318,238.13917317372216,1.8667297495020052,8.235945496316436,6.203662240124606,3.201543567709767,2.146452426206751,31.556747304587095,21.97580003772946,46.467452657683445
18.592132603695685,76.35488928910888,130.31142504915138,6.140419838462812,2.8555677929333574,1.6811713511892754,9.628502540145057,0.8126642819712578,27.671746296750833,36.10230125436641,36.225952448882765
12.336444973054999,41.291830639251735,156.39731828880477,2.956046771825827,3.630624165443879,3.823459034783375,0.8544824452877618,1.795461369970356,24.959647091758587,46.721329923097144,28.319022985144272
7.540124740915992,62.42354225246478,112.60516492561877,4.394354645720387,2.5542396995098313,9.844164167827248,9.606487253390263,0.839935381968928,35.90286021480423,23.638722659019532,40.458417126176236
