wavelength_nm,absorbance
400.0,0.041635209644537416
401.0,0.020685217150988054
402.0,0.06559860745602403
403.0,0.02667114629975431
404.0,0.03317603799575543
405.0,0.017013632843217955
406.0,0.05330043765956023
407.0,0.04655667128733987
408.0,0.03700884602266112
409.0,0.017637579599120948
410.0,0.03671318004765805
411.0,0.02114919680740697
412.0,0.05261382879526448
413.0,0.04527605798079213
414.0,0.03725524104036781
415.0,0.007465136559184082
416.0,0.025543264588725766
417.0,0.046294661573110935
418.0,0.05335199019563447
419.0,0.05292600596766767
420.0,0.021397473896566457
421.0,0.045077574725294646
422.0,0.054678903217715
423.0,0.023707953011890687
424.0,0.044715130068431176
425.0,0.04939033454616438
426.0,0.04388725389721677
427.0,0.02676660849154989
428.0,0.04669040212082396
429.0,0.04839386651076834
430.0,0.05239058005970458
431.0,0.04938173515728089
432.0,0.05294029008105
433.0,0.06003738377227461
434.0,0.06823259198335531
435.0,0.0618388064066876
436.0,0.0633122747182566
437.0,0.07224777473485297
438.0,0.051183456223539654
439.0,0.08324549443665505
440.0,0.0810009946133148
441.0,0.08517923350174254
442.0,0.10014384407802998
443.0,0.06931883785564995
444.0,0.07343818812297957
445.0,0.10502386601079121
446.0,0.10651771036008466
447.0,0.11376931020249254
448.0,0.11157309699491594
449.0,0.13075766794257865
450.0,0.13992705200436695
451.0,0.14078383395369756
452.0,0.13838470443817535
453.0,0.12306580965767862
454.0,0.16474369940322248
455.0,0.17764581155744247
456.0,0.17851498155962242
457.0,0.1683478531076271
458.0,0.19544492196597593
459.0,0.2064779641376163
460.0,0.22398917812373373
461.0,0.2042438328453879
462.0,0.2218571168738783
463.0,0.24370373928875488
464.0,0.2459317397595408
465.0,0.24268471345364584
466.0,0.2722594253168056
467.0,0.28575798816595516
468.0,0.2917342862275311
469.0,0.3055080487382526
470.0,0.3122863097184631
471.0,0.34596402534675397
472.0,0.33055793971191644
473.0,0.347757965398408
474.0,0.36866432947036754
475.0,0.3930816546309617
476.0,0.3788291054007096
477.0,0.39558449551101643
478.0,0.4015970683702012
479.0,0.4413981430185787
480.0,0.44273809384780033
481.0,0.46687163770238566
482.0,0.49490712853655533
483.0,0.49489052423589275
484.0,0.5210940748969134
485.0,0.530543543133574
486.0,0.5580801610184747
487.0,0.571631869623194
488.0,0.5735521921745599
489.0,0.5957384929522516
490.0,0.6261475777455
491.0,0.634127835585517
492.0,0.6283230243573339
493.0,0.6684976147306454
494.0,0.6629922250257095
495.0,0.7081378177929253
496.0,0.7184285142502844
497.0,0.724309864936021
498.0,0.7371188603787997
499.0,0.7468021906375568
500.0,0.7711780368587889
501.0,0.7719275391872259
502.0,0.7921305284536427
503.0,0.8122496758556788
504.0,0.8070544545516839
505.0,0.8179100934854707
506.0,0.8219514876866896
507.0,0.833934442560186
508.0,0.8346110666805595
509.0,0.8745487805240945
510.0,0.8961093381971602
511.0,0.8994689091572103
512.0,0.8701456612073788
513.0,0.9049633683967281
514.0,0.9192327993721735
515.0,0.9018691486883299
516.0,0.9130192534232272
517.0,0.8914144217563765
518.0,0.9216639132586032
519.0,0.9078933602448565
520.0,0.924478076453244
521.0,0.9040040854710354
522.0,0.9291368670902531
523.0,0.9340290527028762
524.0,0.9106796605625276
525.0,0.9040125451333276
526.0,0.888602281012463
527.0,0.9073458915407001
528.0,0.8988914991789312
529.0,0.8818576296807707
530.0,0.8997905910626148
531.0,0.8821400519648455
532.0,0.867134273695567
533.0,0.8652285920266772
534.0,0.8759368260090742
535.0,0.8608933423358599
536.0,0.842077155991878
537.0,0.8404730346328847
538.0,0.8079717349662663
539.0,0.8106293497239266
540.0,0.7998540190310481
541.0,0.7798289040275096
542.0,0.7776380562380063
543.0,0.7495876922753583
544.0,0.7512362162557138
545.0,0.7375620957400368
546.0,0.6814423415177306
547.0,0.7159587170947267
548.0,0.6500799007434094
549.0,0.6640162904726652
550.0,0.6682825256354286
551.0,0.6365833468120634
552.0,0.6070824929544717
553.0,0.5957413982490477
554.0,0.6053117531495577
555.0,0.5540155093604957
556.0,0.5746963821707358
557.0,0.544579857923492
558.0,0.5150691706724714
559.0,0.506587251453381
560.0,0.4856792141712032
561.0,0.4927000772896987
562.0,0.4756547316786196
563.0,0.43095808228623955
564.0,0.43164980955321985
565.0,0.4112411709157019
566.0,0.42244748564861917
567.0,0.37628630372455985
568.0,0.3975519735391613
569.0,0.36398122887189
570.0,0.33679587344393663
571.0,0.3292606325811226
572.0,0.3147183643360486
573.0,0.2963025774003127
574.0,0.30031459091835117
575.0,0.2723457746509988
576.0,0.24915170642481435
577.0,0.25933129102545
578.0,0.23116406207750329
579.0,0.23302557406344576
580.0,0.22073930681521509
581.0,0.2111355339446206
582.0,0.23588759205119922
583.0,0.20318211958625673
584.0,0.19642012006804305
585.0,0.16346805640677
586.0,0.16858175198133835
587.0,0.17098867973564635
588.0,0.1484130481891535
589.0,0.16422788147585227
590.0,0.1318381451526738
591.0,0.13608292237587638
592.0,0.12603831220380163
593.0,0.12889019419210135
594.0,0.11336834375347828
595.0,0.11222022398010914
596.0,0.10732709242010556
597.0,0.09630262729199011
598.0,0.10614773084123585
599.0,0.09864693878014287
600.0,0.09042249939753984
601.0,0.08225138057964468
602.0,0.09312933688504035
603.0,0.07710913617819032
604.0,0.0728330611529347
605.0,0.07454152723236576
606.0,0.09060532135935692
607.0,0.051304043489046006
608.0,0.07394155367838424
609.0,0.0394651448296256
610.0,0.06242759906117816
611.0,0.0765080271727011
612.0,0.06139994014978984
613.0,0.05564725732502208
614.0,0.045066144215876826
615.0,0.050477032878533196
616.0,0.0455072140513037
617.0,0.03763597423042554
618.0,0.042227017190546015
619.0,0.04682014758037709
620.0,0.034057581281031285
621.0,0.03249855811511884
622.0,0.024840723744215677
623.0,0.0449170411604866
624.0,0.04590717355506785
625.0,0.04134392179187604
626.0,0.04940820355884156
627.0,0.03820011556345095
628.0,0.041222902707984246
629.0,0.039587750285916504
630.0,0.03431255261040637
631.0,0.02855363697513457
632.0,0.06104584950383739
633.0,0.0286422770781799
634.0,0.02569924983975306
635.0,0.03855385395650131
636.0,0.03605339942862762
637.0,0.015886263649053135
638.0,0.04595361652987359
639.0,0.031111989871830486
640.0,0.018693295277434626
641.0,0.04609160715105296
642.0,0.03915402763280761
643.0,0.0163076535959537
644.0,0.05265972809733593
645.0,0.039104344731352506
646.0,0.030954351091280786
647.0,0.050048852735396526
648.0,0.032777909068610854
649.0,0.030439102767386553
650.0,0.022771059926188324
651.0,0.0376034361686707
652.0,0.036274317795252795
653.0,0.03067170981535028
654.0,0.020962180493042472
655.0,0.03195308538600824
656.0,0.029513180492507136
657.0,0.014310371837264857
658.0,0.01261564339380615
659.0,0.03702819916057697
660.0,-0.0010040515550026191
661.0,0.032658742292844364
