wavelength_nm,absorbance
400.0,0.04857423590091417
401.0,0.025775478638222223
402.0,0.04498068115011717
403.0,0.0238166593768735
404.0,0.030997033030563264
405.0,0.01904471788615999
406.0,0.03757553073174147
407.0,0.049684157279710886
408.0,0.031663974572771696
409.0,0.030503337554219533
410.0,0.01979044176027453
411.0,0.030742566763345056
412.0,0.014739477350158861
413.0,0.023290599770882162
414.0,0.03739455850230961
415.0,0.05096797608551076
416.0,0.06935875886192053
417.0,0.02916254135055177
418.0,0.05402681826715239
419.0,0.04038181724965501
420.0,0.036351106923018246
421.0,0.04412623855856579
422.0,0.0405110975740174
423.0,0.04199426716708377
424.0,0.0367440467533681
425.0,0.02591927778222538
426.0,0.025308813275994366
427.0,0.052895537317596136
428.0,0.04305466917436808
429.0,0.04064053145519431
430.0,0.04942035845207955
431.0,0.06049468263613504
432.0,0.05487616356394116
433.0,0.046721350635024715
434.0,0.07132469694689512
435.0,0.07771480361791842
436.0,0.06700235809641937
437.0,0.07521012953411975
438.0,0.08105144162852354
439.0,0.08250218898210873
440.0,0.07928280488752731
441.0,0.08225430764113686
442.0,0.08466700681157485
443.0,0.06882497941700223
444.0,0.09417736747753458
445.0,0.07349703904768118
446.0,0.0844609756850115
447.0,0.11410834882337324
448.0,0.11326640995764763
449.0,0.1260082537655425
450.0,0.11014120462385114
451.0,0.10509072908550263
452.0,0.12183178899391939
453.0,0.1320317284096985
454.0,0.13814437245280667
455.0,0.15749620715620666
456.0,0.1465659043507972
457.0,0.16245504931764818
458.0,0.154023337272041
459.0,0.17927951204334713
460.0,0.18223979604365237
461.0,0.18187421117799826
462.0,0.1970582857695069
463.0,0.20704459205885917
464.0,0.21573216130981118
465.0,0.2503041669886889
466.0,0.2382965208913834
467.0,0.2473368034824332
468.0,0.23623490362879593
469.0,0.26216786545674825
470.0,0.2815859681648504
471.0,0.2887036763747342
472.0,0.32604702061130525
473.0,0.32035531323440086
474.0,0.35099202911597627
475.0,0.34978685433239914
476.0,0.3633186486485552
477.0,0.37593068663616125
478.0,0.39145267689934443
479.0,0.42671654968803563
480.0,0.39319776139696355
481.0,0.4121987188448579
482.0,0.4451081248458847
483.0,0.4674155175223365
484.0,0.4913236742799762
485.0,0.5046858462813077
486.0,0.5105070900266018
487.0,0.5435752386395905
488.0,0.5600326255525457
489.0,0.5662718349858774
490.0,0.5920505824346957
491.0,0.6002211290476391
492.0,0.60664900602109
493.0,0.6381555198234253
494.0,0.6474315441521176
