wavelength_nm,absorbance
400.0,0.02816841017505551
401.0,0.03869201802205073
402.0,0.030863906492758577
403.0,0.03956416930234753
404.0,0.018851919477923397
405.0,0.03126973319786004
406.0,0.02904281880382956
407.0,0.01715252813261594
408.0,0.013170788105621573
409.0,0.04036952111566875
410.0,0.028157452518345207
411.0,0.020351959130546306
412.0,0.031739589370916574
413.0,0.04673036179280168
414.0,0.0061538160582436
415.0,0.015921972982350215
416.0,0.023198848083835627
417.0,0.052234968447848126
418.0,0.03855746382606145
419.0,0.04488103079785052
420.0,0.022542425353318157
421.0,0.023388693896544313
422.0,0.042846789699758414
423.0,0.03887704339018359
424.0,0.0455260632020325
425.0,0.0375154110382521
426.0,0.043998583092881315
427.0,0.043523337211226344
428.0,0.05200056294550397
429.0,0.053474257871838224
430.0,0.025561040504097188
431.0,0.019333575754921936
432.0,0.05972061421424636
433.0,0.06345466936135821
434.0,0.03856628898180835
435.0,0.03022332231420533
436.0,0.05557963080730098
437.0,0.06754012615053688
438.0,0.08005594876721575
439.0,0.06693811912228624
440.0,0.05868994245633364
441.0,0.05499867293537615
442.0,0.06858465326788413
443.0,0.0677600944999241
444.0,0.062255383192519095
445.0,0.10229504820766794
446.0,0.10260268236865336
447.0,0.09848892883148634
448.0,0.07769496284844661
449.0,0.1031155085889022
450.0,0.10487031457111387
451.0,0.10708235292888929
452.0,0.12159027493026711
453.0,0.11929458443089126
454.0,0.1258872139319483
455.0,0.1302554336958971
456.0,0.13258347201327192
457.0,0.1132549872839903
458.0,0.14211576184691244
459.0,0.1411879919006689
460.0,0.1395561427947746
461.0,0.18245543126323494
462.0,0.19069344431987859
463.0,0.19424495784343004
464.0,0.18930650692466375
465.0,0.2110851547056997
466.0,0.2039826350614553
467.0,0.21556037866973587
468.0,0.20962349875603076
469.0,0.23745716158033334
470.0,0.2436951470524189
471.0,0.2379435446562005
472.0,0.26389097988111343
473.0,0.2748002170539105
474.0,0.30889649190186713
475.0,0.309936715964142
476.0,0.3115288784620569
477.0,0.3268595919646299
478.0,0.33717565742903527
479.0,0.3472594249371218
480.0,0.35002166632267895
481.0,0.3747693040903965
482.0,0.38144104905977105
483.0,0.3894291596569127
484.0,0.4248168113311657
485.0,0.43781991364797396
486.0,0.42630196585657754
487.0,0.4610437015368089
488.0,0.4893730454572755
489.0,0.5051577110037542
490.0,0.5198705530631698
491.0,0.5232084549411544
492.0,0.5278249138819173
493.0,0.5402026025391258
494.0,0.5725751209674379
495.0,0.5881884605766098
496.0,0.6142190178470813
497.0,0.6270131910954548
498.0,0.6271487496647318
499.0,0.6285775377244056
500.0,0.6542721485536938
501.0,0.6750927287405128
502.0,0.6842066445898126
503.0,0.6935737750715525
504.0,0.7171212218193174
505.0,0.7212886804845602
506.0,0.7326909212143653
507.0,0.7564695416160693
508.0,0.759996811483421
509.0,0.7793947766320715
510.0,0.7909176296993484
511.0,0.7846420265249725
512.0,0.8026930044941635
513.0,0.8353260867292148
514.0,0.813161344533343
515.0,0.8101463895128926
516.0,0.821029496239831
517.0,0.8509122349832513
518.0,0.857472985184468
519.0,0.8615609435611454
520.0,0.8827291471305344
521.0,0.8405744961906384
522.0,0.8811808826779424
523.0,0.8982298952515555
524.0,0.8682961166517701
525.0,0.8788765008001558
526.0,0.8752678562079504
527.0,0.8737002223865186
528.0,0.8799081453122705
529.0,0.8996067055971378
530.0,0.9024452827813914
531.0,0.8735566839242277
532.0,0.8969187957268242
533.0,0.8702430112050288
534.0,0.8859172041618515
535.0,0.858121595098737
536.0,0.854507939677445
537.0,0.8503567967911891
538.0,0.8765125577717284
539.0,0.8403553650443657
540.0,0.8128252818798186
541.0,0.8235336556483641
542.0,0.7976006799497025
543.0,0.7855706289675769
544.0,0.7913490393611404
545.0,0.7693364837500779
546.0,0.760370501171488
547.0,0.7448338458773206
548.0,0.7359461872119173
549.0,0.7238796403480229
550.0,0.6820703770002972
551.0,0.6995375398118713
552.0,0.6656997668311286
553.0,0.6458723691630275
554.0,0.6479555822444838
555.0,0.6349513076567522
556.0,0.6107485892428148
557.0,0.6140396235659696
558.0,0.5728561086725825
559.0,0.5689006982817169
560.0,0.5515420680713137
561.0,0.5427599925495887
562.0,0.5314323395246476
563.0,0.5007923291147472
564.0,0.5064385024263182
565.0,0.48344611628233497
566.0,0.44503557303774005
567.0,0.42941246619127443
568.0,0.43809303578003966
569.0,0.4210830105733973
570.0,0.408174430616536
571.0,0.3949651467582876
572.0,0.38411407260033326
573.0,0.379121688599846
574.0,0.34100927649986884
575.0,0.3271344192633724
576.0,0.31520825256788804
577.0,0.31921016027773247
578.0,0.3183917949162314
579.0,0.28628800542051747
580.0,0.24976473989964948
581.0,0.24797361560696604
582.0,0.24738167290677576
583.0,0.23996596702395168
584.0,0.23136549213211421
585.0,0.22666527663593913
586.0,0.21272714186818975
587.0,0.2196556765120325
588.0,0.1898758303068102
589.0,0.17889202554560663
590.0,0.18656320369220902
591.0,0.1542878890080719
592.0,0.16960916643020485
593.0,0.15869488190124523
594.0,0.14853558966059027
595.0,0.1625088087585564
596.0,0.1294257402071767
597.0,0.1553504598664267
598.0,0.12194168196344206
599.0,0.10362104289145933
600.0,0.11435385126964245
601.0,0.0954331921707431
602.0,0.09441646700299228
603.0,0.10353959924010717
604.0,0.10102015262174896
605.0,0.08269737905082108
606.0,0.09804662156180803
607.0,0.09633822338399933
608.0,0.09614197994562683
609.0,0.08191728816272385
610.0,0.08877511286623577
611.0,0.046877708191497454
612.0,0.0628415150862822
613.0,0.05362943731807025
614.0,0.06300167230978329
615.0,0.052403889637360514
616.0,0.055103226563888455
617.0,0.07765742314623822
618.0,0.05114028269217167
619.0,0.056372639757377496
620.0,0.04696815579707608
621.0,0.0491238852562183
622.0,0.04685299939098928
623.0,0.05082576862826424
624.0,0.05818855099513478
625.0,0.06282098481140129
626.0,0.0456982478582576
627.0,0.04806603370892847
628.0,0.026263056417614162
629.0,0.03816956379913055
630.0,0.049722522067896666
631.0,0.04810577215672761
632.0,0.0395847356893471
633.0,0.04706582421010941
634.0,0.04175081710625975
635.0,0.04974328059835165
636.0,0.03833218654802054
637.0,0.030151043874577944
638.0,0.03804550916855766
639.0,-0.0015219493745528695
640.0,0.037900855921653494
641.0,-0.010784757218148547
642.0,0.01203132965366701
643.0,0.03787547172556409
644.0,0.037948697177759574
645.0,0.018054237735957716
646.0,0.023262462388995674
647.0,0.04807618833345752
648.0,0.02565959954313861
649.0,0.05823617721903969
650.0,0.03116492540527564
651.0,0.0359637277508224
652.0,0.05036054459368579
653.0,0.03243157311546313
654.0,0.018741839199959014
655.0,0.029372636980188667
656.0,0.030189340628590716
657.0,0.014174261943863727
658.0,0.027422202035047836
659.0,0.021532837211780814
660.0,0.04148376886175212
661.0,0.030764023895375487
662.0,0.026916747594262685
663.0,0.029001715443767777
664.0,0.032922565934140786
665.0,0.03761932460644397
666.0,0.018196389113784774
667.0,0.017671903768235395
668.0,0.0434074986260472
669.0,0.025185831213269685
670.0,0.013116209371686803
671.0,0.0354302257208179
672.0,0.03565260908975459
673.0,0.011712664769587895
674.0,0.032825337544089145
675.0,0.03888996456487696
676.0,0.03454799852304151
677.0,0.037632409301076614
678.0,0.013191453813410112
679.0,0.034009911561428144
680.0,0.026401357475896357
681.0,0.024235226717407788
682.0,0.04047177731868364
683.0,0.04777323761221976
684.0,0.051551600353765686
685.0,0.045794409061308536
686.0,0.02869775875473302
687.0,0.03424532968286772
688.0,0.03921291433621077
689.0,0.031463733127576506
690.0,0.03157750702383661
691.0,0.03989227279081632
692.0,0.02929488201819291
693.0,0.021253992151248628
694.0,0.02503102817873225
695.0,0.03761099371627511
696.0,0.030039435763559472
697.0,0.03408555557909509
698.0,0.03804356972088361
699.0,0.02550415955410145
700.0,0.039076921642810306
701.0,0.03454778356773438
702.0,0.015183680569160543
703.0,0.047308892266164713
704.0,0.02399212270941728
705.0,0.010139764433685201
706.0,0.017460253822028315
707.0,0.01774812428008765
708.0,0.030626649563724264
709.0,0.026714280752411737
710.0,0.02595843199517378
711.0,0.037436778090687205
712.0,0.03407880645890867
713.0,0.03379283170890084
714.0,0.03491816035818152
715.0,0.03739380206337774
716.0,0.00470471790867507
717.0,0.025626875054676146
718.0,0.0038375929049870583
719.0,0.030432815418792596
720.0,0.029944485836025644
721.0,0.04254645621898067
722.0,0.04425167094465531
723.0,0.032433349736892436
724.0,0.023995708533079984
725.0,0.035821968291000116
726.0,0.02366501777143511
727.0,0.029983312931885574
728.0,0.04183365660596135
729.0,0.023306761318061302
730.0,0.03966815832951854
731.0,0.038128828713363885
732.0,0.018542508488061965
733.0,0.041686738153366015
734.0,0.03838280334792829
735.0,0.03122311666664675
736.0,0.020852123527234624
737.0,0.01968953196680171
738.0,0.0235480525684044
739.0,0.03651113646620262
740.0,0.018532500409118524
741.0,0.03525014899305679
742.0,0.015098935322268981
743.0,0.027551178371333893
744.0,0.03131577420268806
745.0,0.059341562691382646
746.0,0.013472212920480398
747.0,0.047664175448367124
748.0,0.03179810950522147
749.0,0.03493406345973907
750.0,0.03142017532644512
