wavelength_nm,absorbance
400.0,0.03792677621555976
401.0,0.020130451602933593
402.0,0.031575812612445464
403.0,0.006886904113235601
404.0,0.033948444485508204
405.0,0.04070967679113768
406.0,0.028374854161487537
407.0,0.05372299898151081
408.0,0.021557545417245343
409.0,0.03496980133569748
410.0,0.032180871053999506
411.0,0.03168148145701135
412.0,0.031813532412277065
413.0,0.03479922971429079
414.0,0.04404858512621812
415.0,0.050798034085631084
416.0,0.03466595293834766
417.0,0.044942940189910116
418.0,0.027245542055118296
419.0,0.04541036847871918
420.0,0.027675062350812893
421.0,0.05055837147150309
422.0,0.06470480196440187
423.0,0.037477870225631024
424.0,0.013461375545054895
425.0,0.03409166163447127
426.0,0.056419879439018716
427.0,0.049320147151359454
428.0,0.046798074329096724
429.0,0.057130312551941474
430.0,0.05214769723233954
431.0,0.0623534203146227
432.0,0.06028470693572007
433.0,0.06913354644515386
434.0,0.05691722009089519
435.0,0.06533692770996098
436.0,0.0527808873124738
437.0,0.05137896392334229
438.0,0.081352504152919
439.0,0.06589268631724751
440.0,0.07554347199755965
441.0,0.0701239593501551
442.0,0.06453047415580171
443.0,0.07481348928593606
444.0,0.09521825845081941
445.0,0.08815369448598197
446.0,0.06466577997984668
447.0,0.08654968675125106
448.0,0.11467420026218034
449.0,0.09510842157385659
450.0,0.08069712345320748
451.0,0.1298981577804987
452.0,0.12050693938471473
453.0,0.11688067671191613
454.0,0.11894016802312515
455.0,0.14234308194039735
456.0,0.12909737797813017
457.0,0.15592222285570012
458.0,0.1554937545925116
459.0,0.15907641046337556
460.0,0.1653535786851252
461.0,0.16929462924003438
462.0,0.19205321505509693
463.0,0.17756133334475413
464.0,0.17725442936367267
465.0,0.21319792271741458
466.0,0.22284375991158795
467.0,0.23081453940170235
468.0,0.2400661270724299
469.0,0.24178727173712475
470.0,0.26588126043566057
471.0,0.2670175757996639
472.0,0.2731835590162435
473.0,0.2870784271161117
474.0,0.3271831878336926
475.0,0.2945459025727667
476.0,0.3341012852832241
477.0,0.32099205658241226
478.0,0.35316952861023176
479.0,0.36286999388855656
480.0,0.356924272921428
481.0,0.40073647547632524
482.0,0.40586851385606115
483.0,0.39982097120884824
484.0,0.4498730616468276
485.0,0.4719910347003201
486.0,0.4877915141462258
487.0,0.48950218753681163
488.0,0.5011558907994452
489.0,0.5320504428922389
490.0,0.5518874858875045
491.0,0.5609400566602643
492.0,0.5517033163516587
493.0,0.5810819203716595
494.0,0.5995759676182151
