wavelength_nm,absorbance
400.0,0.037483041423755976
401.0,0.03144712417613566
402.0,0.021312392161942174
403.0,0.03195047500409652
404.0,0.03093091077962585
405.0,0.03372733861296779
406.0,0.05804406489429635
407.0,0.02545298839531015
408.0,0.036995566321217706
409.0,0.044958362109377176
410.0,0.033542105947426556
411.0,0.06067182329055254
412.0,0.02835705902612366
413.0,0.03708475288755652
414.0,0.023940664836419455
415.0,0.029669535805082203
416.0,0.037269890777616145
417.0,0.04486920598038936
418.0,0.0390124322842739
419.0,0.05080429337487792
420.0,0.035112041963322994
421.0,0.032870801399141475
422.0,0.06996192732022649
423.0,0.04295812585077523
424.0,0.03036656157828567
425.0,0.031506367636145845
426.0,0.029431142821902945
427.0,0.052961154947973134
428.0,0.03840697302581171
429.0,0.04544832300498158
430.0,0.04438700999817486
431.0,0.05525044178371573
432.0,0.03773514802116554
433.0,0.03651896397950566
434.0,0.053759683668774746
435.0,0.060040995567943185
436.0,0.05870710612102344
437.0,0.04702338018066524
438.0,0.06702684541672678
439.0,0.05227842675508125
440.0,0.05740918432638628
441.0,0.0549660745140605
442.0,0.08470425747829381
443.0,0.0796673802863908
444.0,0.08248962519666898
445.0,0.09355546056571795
446.0,0.11590428900274383
447.0,0.0654183140101095
448.0,0.08106664554729
449.0,0.08676148931159491
450.0,0.08841314779197054
451.0,0.0904069898391972
452.0,0.10471334933282651
453.0,0.09894580810346647
454.0,0.12307443577273136
455.0,0.12546435095908387
456.0,0.1366954701739803
457.0,0.14339181511263344
458.0,0.15121527148994668
459.0,0.14648959030377756
460.0,0.1837333462355717
461.0,0.16872592717334503
462.0,0.15152575176767857
463.0,0.17014470317508265
464.0,0.16992419485642607
465.0,0.19999854199029624
466.0,0.20765564281138246
467.0,0.2131719199179519
468.0,0.25295047302049645
469.0,0.24578491457012464
470.0,0.25863941815135966
471.0,0.24983282085646402
472.0,0.26044378293481646
473.0,0.28464834198918815
474.0,0.29839716747832024
475.0,0.28649581350703124
476.0,0.31938807964551125
477.0,0.33482309036497976
478.0,0.3454884607568957
479.0,0.35202925154756964
480.0,0.36932772064254044
481.0,0.387972169413648
482.0,0.4057428982660615
483.0,0.4267211841990851
484.0,0.44747974195577767
485.0,0.446241043855914
486.0,0.4597623882591695
487.0,0.48613058160647743
488.0,0.504009618627555
489.0,0.5074058998499164
490.0,0.5381505268207959
491.0,0.5565585340875928
492.0,0.5765041523855398
493.0,0.5985803864136076
494.0,0.5830889777382221
495.0,0.6098787514641608
496.0,0.6260248483763168
497.0,0.6408119983948771
498.0,0.6501885837265085
499.0,0.656004494210395
500.0,0.6906242564879578
501.0,0.695770461579181
502.0,0.7212672104205272
503.0,0.7256853107673451
504.0,0.7366985062175506
505.0,0.7670567331594704
506.0,0.7800454911487805
507.0,0.7987823202177855
508.0,0.8312341650970707
509.0,0.8210501945086518
510.0,0.8357790525872354
511.0,0.8287502830305146
512.0,0.8374207429437682
513.0,0.8824729483297569
514.0,0.8624195558598143
515.0,0.8703786905939022
516.0,0.8912006857300929
517.0,0.8986887456261486
518.0,0.8963591808424913
519.0,0.9102460986805061
520.0,0.9346560859231491
521.0,0.9154954512017573
522.0,0.9129596275408882
523.0,0.94475206808967
524.0,0.9423369980816758
525.0,0.9311952257241198
526.0,0.9210852576370624
527.0,0.9317796873869606
528.0,0.939915043439119
529.0,0.9536286866442302
530.0,0.9254859723670168
531.0,0.9344147059870903
532.0,0.9402607788213789
533.0,0.8995484824656397
534.0,0.9357387083226504
535.0,0.9036106769203524
536.0,0.9155222047750353
537.0,0.9075239272351359
538.0,0.9099091847268287
539.0,0.8951599078032784
540.0,0.8510211129894318
541.0,0.8604984962112985
542.0,0.8613327577677246
543.0,0.8465092140951537
544.0,0.843197421053039
545.0,0.8350253524537392
546.0,0.8204392513961506
547.0,0.7976785597406468
548.0,0.7647628812092091
549.0,0.7677097753456418
550.0,0.7640471919060404
551.0,0.7314906732382628
552.0,0.7373583771194127
553.0,0.7256045192833076
554.0,0.700892568318235
555.0,0.6470487331642558
556.0,0.6527302790476716
557.0,0.6747956742325014
558.0,0.6295689651600642
559.0,0.5961863349719086
560.0,0.6186203951927494
561.0,0.5877212797692812
562.0,0.5845748484337772
563.0,0.5584125284851297
564.0,0.5444111817176873
565.0,0.5271561503921693
566.0,0.5151587196678867
567.0,0.5182281784185667
568.0,0.4868055524573645
569.0,0.44061001277270523
570.0,0.44954143185036494
571.0,0.4426929217442545
572.0,0.4284656896244552
573.0,0.39419358807626487
574.0,0.39882890392903303
575.0,0.38179080839372137
576.0,0.38762123334939086
577.0,0.3341408559319648
578.0,0.32374933765749964
579.0,0.31317885596011275
580.0,0.2983088781385976
581.0,0.2811827357777822
582.0,0.24672040614931548
583.0,0.26300851295295596
584.0,0.2613561556662309
585.0,0.2400533467716613
586.0,0.2585955602980073
587.0,0.22528196282447066
588.0,0.230715499346659
589.0,0.20881198983681515
590.0,0.2063917626435819
591.0,0.19097110121967878
592.0,0.19553287761094032
593.0,0.171603782480929
594.0,0.1690440260979885
595.0,0.15997231314622712
596.0,0.14492443345770897
597.0,0.14636663925371643
598.0,0.1617511528597247
599.0,0.12542693701518356
600.0,0.12773248512518648
601.0,0.1321057022160589
602.0,0.12528705797377415
603.0,0.10660626433609807
604.0,0.07298824269617679
605.0,0.10316565304015819
606.0,0.065952305166385
607.0,0.1060818237649072
608.0,0.08655996504282602
609.0,0.09282451543616338
610.0,0.06651505262697702
611.0,0.055423493266294685
