wavelength_nm,absorbance
400.0,0.033563542171037276
401.0,0.033671640277933124
402.0,0.03420243455958725
403.0,0.020708258403337163
404.0,0.0294197594078694
405.0,0.029494252011019018
406.0,0.03607357518681417
407.0,0.04363426034281573
408.0,0.01911403953467725
409.0,0.030514546385569042
410.0,0.05000999370045706
411.0,0.023548763125159695
412.0,0.022867398933884564
413.0,0.035449928295660765
414.0,0.043470145722021264
415.0,0.03381960626574423
416.0,0.050007134059616376
417.0,0.04475299748901499
418.0,0.04502269964037027
419.0,0.04206012766125002
420.0,0.0638760599415295
421.0,0.034062730882413794
422.0,0.013113339710801745
423.0,0.057091821566847396
424.0,0.033091714630019295
425.0,0.040684357221729785
426.0,0.055976822613171676
427.0,0.021978882793034237
428.0,0.027206229590958378
429.0,0.02411196892886115
430.0,0.03498561977662792
431.0,0.05107106580148771
432.0,0.053463893956578204
433.0,0.05197125250208454
434.0,0.033295515413007556
435.0,0.024237184765725804
436.0,0.05444416080467677
437.0,0.050094900541041716
438.0,0.06337120288300255
439.0,0.06852992886442591
440.0,0.06416654556564434
441.0,0.07419156434513577
442.0,0.07055207549714079
443.0,0.07707141504271374
444.0,0.06534962446454458
445.0,0.07493997944287856
446.0,0.08294949725572666
447.0,0.09413945856534253
448.0,0.08349410990345976
449.0,0.0986287947889741
450.0,0.09357936973580734
451.0,0.10000140215031572
452.0,0.11626535866400259
453.0,0.08755922796435588
454.0,0.10135744904184374
455.0,0.10485099337426321
456.0,0.10064726846171419
457.0,0.1268244502361168
458.0,0.1505772101969473
459.0,0.14510077251592793
460.0,0.1581504501216471
461.0,0.17643417227525318
462.0,0.1872177237152584
463.0,0.17871890984862204
464.0,0.2044010621093786
465.0,0.1982240333859477
466.0,0.1963851845877882
467.0,0.20897480432023832
468.0,0.20837546275317426
469.0,0.2258808583065469
470.0,0.2430018456790835
471.0,0.26806348481797576
472.0,0.2905538034485086
473.0,0.26516199506825167
474.0,0.2986619782905345
475.0,0.2940133202817843
476.0,0.3250944476996131
477.0,0.3310630488704438
478.0,0.3242351211614829
479.0,0.3712382423084902
480.0,0.3670437706936054
